code,scheme_name,funding_commencement_year,grant_status,funding_at_announcement,funding_current,administering_organisation
LP120200281,Linkage Projects,2012,Closed,175869,191803.0,The University of Queensland
LP120200284,Linkage Projects,2012,Closed,559467,610593.0,The University of New South Wales
LP120200287,Linkage Projects,2012,Closed,200000,215318.0,University of South Australia
LP120200288,Linkage Projects,2012,Closed,205000,225674.0,Western Sydney University
LP120200289,Linkage Projects,2012,Closed,400000,439091.0,University of Wollongong
LP120200302,Linkage Projects,2012,Closed,201404,218406.0,University of South Australia
LP120200305,Linkage Projects,2012,Closed,510000,556786.0,RMIT University
LP120200306,Linkage Projects,2012,Closed,100055,108869.0,The University of Melbourne
LP120200311,Linkage Projects,2012,Closed,254553,277815.0,Western Sydney University
LP120200315,Linkage Projects,2012,Closed,148963,162866.0,Macquarie University
LP120200319,Linkage Projects,2012,Closed,405000,442010.0,Deakin University
LP120200321,Linkage Projects,2012,Closed,360000,392273.0,The University of Newcastle
LP120200327,Linkage Projects,2012,Closed,1024275,1132587.0,The Australian National University
LP120200328,Linkage Projects,2012,Closed,157495,172338.0,The University of New South Wales
LP120200329,Linkage Projects,2012,Closed,600000,654830.0,Queensland University of Technology
LP120200339,Linkage Projects,2012,Closed,279000,133629.0,Griffith University
LP120200347,Linkage Projects,2012,Closed,467493,510131.0,The University of New South Wales
LP120200352,Linkage Projects,2012,Closed,195000,212819.0,The University of Adelaide
LP120200361,Linkage Projects,2012,Closed,210000,229190.0,The University of Melbourne
LP120200367,Linkage Projects,2012,Closed,206000,225843.0,The Australian National University
LP120200375,Linkage Projects,2012,Closed,255000,278302.0,The University of Queensland
LP120200380,Linkage Projects,2012,Closed,501000,546783.0,University of Tasmania
LP120200381,Linkage Projects,2012,Closed,495000,538752.0,The Australian National University
LP120200393,Linkage Projects,2012,Closed,105000,114595.0,The University of Newcastle
