code,funding_commencement_year,grant_status,funding_at_announcement,funding_current,administering_organisation,chief_investigators,chief_investigators_orcids
DP110101675,2011,Closed,409230,445729.0,The University of New South Wales,,
DP110100767,2011,Closed,1035000,0.0,Macquarie University,,
DP110101216,2011,Closed,365000,384999.0,The University of Newcastle,Prof Garry Willgoose; Prof Alexander McBratney; A/Prof Gregory Hancock; Prof Budiman Minasny,0000-0001-5175-4935; 0000-0002-1182-2371
DP110100799,2011,Closed,401409,423626.0,Macquarie University,,
DP110100881,2011,Closed,245000,252420.0,The University of Queensland,A/Prof Ian Mackay; Prof Theodorus Sloots,0000-0003-3598-2350
DP110100866,2011,Closed,320000,337696.0,Swinburne University of Technology,Prof Michael Murphy; Prof Tamara Davis; Prof Julian Berengut,0000-0002-7040-5498; 0000-0002-4213-8783; 0000-0002-7366-1091
DP110101033,2011,Closed,676408,722691.0,The University of Newcastle,Prof John Carter; Prof Majidreza Nazem; A/Prof Andrew Abbo,0000-0002-6433-3416; 0000-0002-9473-5774
DP110100774,2011,Closed,95000,100066.0,Western Sydney University,Dr Christopher Andrews,0000-0002-7802-047X
DP110100598,2011,Closed,230000,0.0,The University of Newcastle,Prof Daichao Sheng; A/Prof Richard Merifield,
DP110100784,2011,Closed,230000,242528.0,The University of Melbourne,Dr Damien Hudson; Prof Andy Choo,
DP110100773,2011,Closed,157725,164404.0,University of Technology Sydney,Prof Shiko Maruyama; A/Prof Meliyanni Johar,0000-0003-2945-7437; 0000-0002-2381-1741
DP110100925,2011,Closed,340000,358417.0,The Australian National University,Prof John Close; A/Prof Nicholas Robins,0000-0001-9303-9307
DP110101026,2011,Closed,420000,443239.0,The Australian National University,Prof James Williams; Dr Simon Ruffell,
DP110101185,2011,Closed,487000,511889.0,The University of Queensland,Prof Joao Diniz da Costa; A/Prof Simon Smart,0000-0002-0450-2812; 0000-0001-5682-0233
DP110101749,2011,Closed,420000,443239.0,Monash University,Prof David Jans; A/Prof Gregory Moseley,0000-0003-4516-3906
DP110100757,2011,Closed,300000,316599.0,The University of Melbourne,Prof Lars Kulik; Prof Egemen Tanin; Prof James Bailey,0000-0003-3357-736X; 0000-0001-5014-1969
DP110100582,2011,Closed,265000,279063.0,Monash University,Dr Beatrice Trefalt; Prof Sandra Wilson; Prof Robert Cribb,0000-0003-1375-1228
DP110100761,2011,Closed,420000,443239.0,The University of Queensland,Prof Debra Bernhardt; Prof Denis Evans,0000-0003-1346-8318
DP110100752,2011,Closed,193000,202686.0,Monash University,Prof Catherine Mills; A/Prof Niamh Stephenson,0000-0003-1684-418X
DP110100695,2011,Closed,285000,300769.0,The Australian Museum,Dr Jeffrey Leis; Dr Ulrike Siebeck,0000-0003-2024-1568
DP110100624,2011,Closed,750000,816708.0,The University of Melbourne,Dr Matthew Dixon,0000-0001-9732-9686
DP110100690,2011,Closed,380000,400235.0,The University of New South Wales,Em/Prof Jun Wang; Dr Huaizhong Li,0000-0003-1699-3687
DP110100967,2011,Closed,199655,209691.0,The University of Western Australia,Prof Fiona Stanley; Prof Natasha Nassar; Prof Melissa O'Donnell,0000-0002-3720-9655; 0000-0003-2440-3667
DP110100669,2011,Closed,376000,401756.0,The University of Melbourne,Prof Robyn Eckersley,
DP110100533,2011,Closed,362000,382435.0,The University of Newcastle,Prof Roger Markwick,
DP110100997,2011,Closed,750000,816488.0,The University of Queensland,Prof Christine Beveridge,0000-0003-0878-3110
DP110100525,2011,Closed,420000,443239.0,Monash University,Em/Prof Keith Murray,
DP110100651,2011,Closed,310960,328052.0,Queensland University of Technology,Prof Shilu Tong; Em/Prof Patricia Dale; Prof John Mackenzie; Prof Kerrie Mengersen,0000-0002-2435-7077; 0000-0001-8625-9168
DP110100437,2011,Closed,462000,497993.0,La Trobe University,Prof Susan Lawrence,
DP110100505,2011,Closed,390000,411580.0,The University of Melbourne,Prof Julie Willis; Prof Kate Darian-Smith; Prof Philip Goad; Prof Hannah Lewi; Prof David Nichols; Prof Julie McLeod,0000-0002-1605-2791; 0000-0001-7773-1205; 0000-0002-8315-4325; 0000-0002-2419-3738; 0000-0002-8025-9295
DP110100939,2011,Closed,154000,162103.0,RMIT University,Prof Leon van Schaik; Prof SueAnne Ware; Prof Geoffrey London; Prof Colin Fudge,
DP110100509,2011,Closed,300000,316599.0,Monash University,Prof Paul Cally,0000-0001-5794-8810
DP110100880,2011,Closed,226000,238547.0,The University of New South Wales,A/Prof Steven Lui,
DP110100687,2011,Closed,420000,443239.0,Monash University,Prof Peter Scammells; Prof Arthur Christopoulos,0000-0003-2930-895X
DP110100442,2011,Closed,460000,485057.0,The University of New South Wales,Em/Prof Ian Sloan; Prof Frances Kuo,0000-0003-3769-0538; 0000-0003-2123-6971
DP110100732,2011,Closed,132190,139902.0,The University of Adelaide,Em/Prof Martha Augoustinos; Prof Damien Riggs,0000-0002-7212-1499; 0000-0003-0961-9099
DP110100864,2011,Closed,145000,154214.0,Edith Cowan University,Prof Lelia Green,0000-0003-4587-4679
DP110100808,2011,Closed,375000,395750.0,The University of Queensland,Prof Christine Beveridge; Prof Philip Brewer,0000-0003-0878-3110; 0000-0003-4871-9260
DP110101621,2011,Closed,285000,300769.0,University of Tasmania,Prof Rene Vaillancourt; Em/Prof Bradley Potts,0000-0002-1159-9149
DP110101007,2011,Closed,135000,142470.0,The University of New South Wales,Prof Robert Wittenmyer,
DP110100726,2011,Closed,285000,300769.0,Flinders University,Prof Gavin Prideaux; Dr Linda Ayliffe; Prof Alistair Evans; A/Prof Natalie Warburton,0000-0002-9958-0265; 0000-0002-4078-4693; 0000-0002-8498-3053
DP110100530,2011,Closed,211216,173764.0,Queensland University of Technology,Prof Catherine Doherty; Prof Wendy Patton; Mr Paul Shield,0000-0002-1495-1857
DP110100696,2011,Closed,262915,277379.0,Monash University,Prof Julie Stout,0000-0001-9637-8590
DP110100803,2011,Closed,499985,532124.0,The University of Queensland,Prof Paul Henman; Prof Michele Foster; Prof Richard James; Prof Robert Lingard,0000-0002-9923-6587
DP110101002,2011,Closed,240000,253279.0,The Australian National University,Prof Kenneth Baldwin; Em/Prof Brian Orr,0000-0001-8310-4339
DP110100758,2011,Closed,360000,379920.0,The University of Queensland,Prof Debra Bernhardt,0000-0003-1346-8318
DP110100851,2011,Closed,306000,418862.0,The University of Queensland,,
DP110100986,2011,Closed,175000,184093.0,The University of New South Wales,Prof Joe Wolfe; A/Prof John Smith; Em/Prof Neville Fletcher,
DP110100608,2011,Closed,440000,469133.0,Macquarie University,Prof Ken Cheng,
DP110100721,2011,Closed,81000,85320.0,The University of New South Wales,Dr Paul Dawson,
DP110100776,2011,Closed,122000,126345.0,The University of Sydney,Prof Paul Thom,
DP110100882,2011,Closed,435000,456876.0,Monash University,Prof Mainak Majumder; Prof Ben Corry,0000-0002-6324-442X
DP110100835,2011,Closed,230000,242731.0,Monash University,Prof Bernard Flynn,0000-0003-4410-2423
DP110101000,2011,Closed,240000,251686.0,The University of New South Wales,Prof Janet Chan,
DP110100713,2011,Closed,540000,569880.0,Monash University,Prof Malin Premaratne; Dr Haroldo Hattori,0000-0002-2419-4431
DP110101163,2011,Closed,315000,359031.0,The University of Western Australia,,
DP110100652,2011,Closed,246610,260385.0,Australian Catholic University,Prof Peter Rendell,
DP110100770,2011,Closed,294000,310268.0,The University of Newcastle,A/Prof David McCurdy,0000-0003-2083-7783
DP110100622,2011,Closed,390000,411174.0,Monash University,Prof James Whisstock; Prof Coral Warr,0000-0002-5289-3950
DP110100483,2011,Closed,360000,378717.0,The University of Melbourne,Dr Michael Duffy; Prof Anthony Papenfuss; Prof Graham Brown,
DP110100989,2011,Closed,263099,277907.0,Australian Catholic University,Prof Joseph Ciarrochi; Prof Patrick Heaven; Prof Christopher Jackson; A/Prof Stuart Johnstone; Dr Peter Leeson; A/Prof Nerina Caltabiano,0000-0003-0471-8100
DP110100707,2011,Closed,250000,258119.0,The University of Melbourne,Prof Helen Rhoades; Prof John Dewar,
DP110100417,2011,Closed,300000,316599.0,La Trobe University,Dr Hamsa Puthalakath,0000-0001-5178-1175
DP110100676,2011,Closed,420000,443239.0,The University of Sydney,Prof Julie Cairney,
DP110100618,2011,Closed,410000,440016.0,The Australian National University,Em/Prof Ray Withers; Prof Yun Liu,0000-0002-5404-3909
DP110100588,2011,Closed,267000,281569.0,The University of Queensland,,
DP110100539,2011,Closed,360000,379529.0,The University of Queensland,Prof Jurg Keller; Prof Bradley Ladewig,0000-0001-6796-0936; 0000-0002-2135-1913
DP110100312,2011,Closed,715000,773650.0,The University of Melbourne,,
DP110100682,2011,Closed,420000,443239.0,The University of Sydney,Prof Katrina Jolliffe,0000-0003-1100-4544
DP110100754,2011,Closed,375575,396990.0,The University of New South Wales,Prof Gavan McNally; Prof Rick Richardson,
DP110100887,2011,Closed,335000,354541.0,The University of Melbourne,A/Prof Craig Smith; Dr Stefan White; Prof Andrew Sinclair,
DP110100538,2011,Closed,600000,654089.0,The Australian National University,Prof Brian Anderson; Prof Guoqiang Mao,0000-0002-3598-4949
DP110100824,2011,Closed,300000,316599.0,The University of Adelaide,A/Prof Keith Shearwin; Dr Ian Dodd,0000-0002-7736-2742
DP110100678,2011,Closed,270000,284548.0,The University of Sydney,Prof Geraint Lewis,0000-0003-3081-9319
DP110100698,2011,Closed,172508,182213.0,The University of Sydney,Prof Edward Anderson,
DP110100546,2011,Closed,222000,233338.0,The University of Queensland,Prof Roland Bleiker,
DP110100628,2011,Closed,330000,348260.0,The University of New South Wales,Prof Igor Shparlinski; A/Prof Ron Steinfeld; A/Prof Christophe Doche,0000-0002-5246-9391; 0000-0003-1745-4183
DP110100602,2011,Closed,165000,173341.0,The University of Queensland,Prof Mark Nielsen; Prof Ilana Mushin,0000-0002-0402-8372; 0000-0002-1896-9624
DP110100952,2011,Closed,255000,261568.0,La Trobe University,,
DP110100601,2011,Closed,300000,316599.0,The University of New South Wales,A/Prof Alexander Sen Gupta; Prof Matthew England; A/Prof Andrea Taschetto; Dr Caroline Ummenhofer,0000-0001-5226-871X; 0000-0001-6020-1603
DP110100961,2011,Closed,439014,453777.0,The University of Melbourne,Prof Gillian Wigglesworth; Prof Rachel Nordlinger; A/Prof Barbara Kelly; A/Prof Joe Blythe,0000-0003-2753-5200; 0000-0003-4126-8022; 0000-0003-1281-9681
DP110100729,2011,Closed,657074,689098.0,University of Technology Sydney,Prof Elizabeth Savage; Prof Denise Doiron; Prof Denzil Fiebig; Hon Prof Glenn Jones,0000-0002-2690-3975; 0000-0002-1223-2605
DP110100631,2011,Closed,288673,349572.0,Queensland University of Technology,,
DP110100694,2011,Closed,281000,298013.0,University of Tasmania,Prof Dianne Nicol; Prof Don Chalmers; Prof Margaret Otlowski; Prof Christine Critchley,0000-0001-9376-5229
DP110100660,2011,Closed,300000,316599.0,University of Wollongong,A/Prof Aaron Oakley; Prof Jennifer Beck; A/Prof Michael Kelso,0000-0002-4764-014X; 0000-0001-7809-6637
DP110100543,2011,Closed,475582,502259.0,Swinburne University of Technology,Prof Dr Peter Newton; Prof Peter Newman,
DP110100425,2011,Closed,305000,321158.0,Murdoch University,,
DP110100432,2011,Closed,190000,199727.0,The University of Sydney,Prof Alexander Holcombe,0000-0003-2869-0085
DP110100460,2011,Closed,171722,181369.0,Curtin University,Prof Ottmar Lipp; Prof Derek Arnold,0000-0001-6734-8608; 0000-0003-1027-6222
DP110100422,2011,Closed,575000,607429.0,The Australian National University,Prof Carola Vinuesa,
DP110100462,2011,Closed,450000,474900.0,Monash University,Prof Dan Li,0000-0003-3461-5751
DP110100446,2011,Closed,300000,316599.0,The University of Queensland,Prof Paul Henman; Prof Robert Ackland,0000-0002-9923-6587; 0000-0002-0008-1766
DP110100347,2011,Closed,330000,0.0,Monash University,Prof Trevor Lithgow,
DP110100550,2011,Closed,270000,284940.0,The University of Queensland,Prof Zhi-Gang Chen; Prof Dr Da-Wei Wang,0000-0002-9309-7993; 0000-0002-6651-4261
DP110100465,2011,Closed,378000,398457.0,The University of New South Wales,Prof Mark Tanaka; Prof Peter White,
DP110100454,2011,Closed,426444,450584.0,The University of Sydney,Prof David Hensher,
DP110100410,2011,Closed,330000,348260.0,The University of Melbourne,A/Prof Edward Newbigin; Prof Tony Bacic,0000-0002-9644-302X; 0000-0001-7483-8605
DP110100592,2011,Closed,225000,236848.0,La Trobe University,Prof Jan Strugnell,0000-0003-2994-637X
DP110100389,2011,Closed,235000,247811.0,Griffith University,Dr Alan Munn; Prof Ming Wei,
DP110100519,2011,Closed,380000,412622.0,Southern Cross University,A/Prof Malcolm Clark,0000-0003-1012-7411
DP110100416,2011,Closed,650000,685181.0,The Australian National University,Prof Michael Eastwood,
DP110100565,2011,Closed,570000,601540.0,The University of Queensland,Em/Prof Jin Zou,0000-0001-9435-8043
DP110100670,2011,Closed,330000,348260.0,The University of Melbourne,Prof Aurore Delaigle,
DP110100424,2011,Closed,170980,183214.0,The University of Melbourne,Prof Barbara Keys,
DP110100418,2011,Closed,600000,644178.0,The University of Newcastle,Prof Eileen McLaughlin,0000-0002-5837-3876
DP110100362,2011,Closed,310000,326757.0,The University of Sydney,A/Prof Michael Kertesz,0000-0003-2112-4451
DP110100383,2011,Closed,622336,677024.0,The University of Sydney,,
DP110100662,2011,Closed,303385,325786.0,La Trobe University,,
DP110100394,2011,Closed,315000,353699.0,The University of Queensland,,
DP110100259,2011,Closed,305000,320389.0,The University of Melbourne,Prof Kirsty Gover; A/Prof Maureen Tehan; Prof Lee Godden; Prof Margaret Young,0000-0002-3033-5990
DP110100396,2011,Closed,330000,348260.0,The University of Sydney,Prof Alexander Molev,
DP110100440,2011,Closed,276740,204694.0,The University of Sydney,,
DP110100348,2011,Closed,195000,205987.0,The University of Melbourne,Prof Kenneth Gelder,
DP110100612,2011,Closed,200000,127274.0,The University of Queensland,Prof Stephen Bell,
DP110100644,2011,Closed,337000,354517.0,The University of Melbourne,Prof Charles Green,0000-0003-2973-4625
DP110100307,2011,Closed,405000,433772.0,The Australian National University,Prof Nicholas Evans; Prof I Wayan Arka; Prof Jeff Siegel,0000-0002-2819-6186
DP110100300,2011,Closed,155000,165644.0,The University of New South Wales,Dr Andrew Beattie,
DP110100230,2011,Closed,120000,119946.0,The Australian National University,Prof Maria Nugent,0000-0001-5258-697X
DP110100500,2011,Closed,255000,269110.0,Monash University,Prof Ingrid Zukerman,0000-0003-2237-5017
DP110100256,2011,Closed,240000,249992.0,The University of Newcastle,Em/Prof Philip Dwyer; Em/Prof Lyndall Ryan,0000-0003-0977-6801; 0000-0002-5345-3279
DP110100434,2011,Closed,460000,485057.0,Monash University,Prof Kerry Hourigan; Dr Karen Siu; Prof Jaye Chin-Dusting; Prof Anthony Dart,0000-0002-8995-1851
DP110100642,2011,Closed,360000,379920.0,The University of Queensland,Prof Peter Thorn; Prof Walter Thomas,0000-0003-0685-2952
DP110100262,2011,Closed,300000,309317.0,RMIT University,Prof Paul Stoddart,0000-0003-4882-9400
DP110100245,2011,Closed,210000,221620.0,The University of Adelaide,Prof Brent Kaiser; Prof Sarah (Sally) Smith,0000-0001-6167-2423
DP110100398,2011,Closed,210000,221620.0,University of Wollongong,Prof Alexey Pan; Dr Sihai Zhou; Dr Ivan Nevirkovets,
DP110100087,2011,Closed,475000,500481.0,The Australian National University,Dr David Powell; Prof Ilya Shadrivov,0000-0003-2123-1345; 0000-0002-3325-3552
DP110100278,2011,Closed,1040000,475259.0,The University of Western Australia,Prof Jane Lydon,0000-0003-3083-4084
DP110100221,2011,Closed,490000,516311.0,The University of Melbourne,Prof Ann Roberts,0000-0003-4295-9730
DP110100164,2011,Closed,325000,320721.0,Swinburne University of Technology,Prof Andrew Clayton,
DP110100309,2011,Closed,165000,164909.0,The University of Queensland,Prof Jane Stadler; Prof Peta Mitchell; A/Prof Stephen Carleton,0000-0002-1654-8885; 0000-0003-4523-6685; 0000-0002-3385-9394
DP110100212,2011,Closed,1030000,1110840.0,The University of Queensland,,
DP110100084,2011,Closed,90000,95777.0,University of Wollongong,Dr Karin Garrety; Prof Ian McLoughlin; Prof Ping Yu,0000-0002-7910-9396
DP110100207,2011,Closed,610380,0.0,The Walter and Eliza Hall Institute of Medical Research,,
DP110100072,2011,Closed,375000,395750.0,The University of Adelaide,Prof Mathai Varghese; Prof Peter Bouwknegt,0000-0002-1100-3595; 0000-0002-2913-805X
DP110100077,2011,Closed,780000,824413.0,La Trobe University,Prof Reinout Quispel; Prof John Roberts,0000-0002-8256-092X
DP110100175,2011,Closed,309000,326621.0,The Australian National University,Prof Christian Barry; Dr Gerhard Overland; Prof Robert Goodin,0000-0002-1704-5817
DP110100091,2011,Closed,450000,474900.0,Queensland University of Technology,Prof Arthur ter Hofstede; Prof Michael Rosemann; Prof Colin Fidge; Prof Moe Wynn; Prof Marcello La Rosa; Dr Michael Adams; A/Prof Chun Ouyang,0000-0003-3303-2896; 0000-0002-7205-8821; 0000-0001-9568-4035; 0000-0001-7098-5480
DP110100186,2011,Closed,188400,197305.0,The University of Sydney,Prof Alistair McEwan,0000-0001-7597-6372
DP110100234,2011,Closed,544155,592556.0,University of Tasmania,,
DP110100294,2011,Closed,325601,336372.0,Macquarie University,A/Prof Sachiko Kinoshita,0000-0002-5288-2485
DP110100161,2011,Closed,79000,83815.0,The University of Sydney,Prof Mark Byron,0000-0003-1527-9190
DP110100645,2011,Closed,143000,152990.0,The University of Melbourne,Prof Jon Cattapan; Prof Charles Green; Dr Lyndell Green,0000-0003-2973-4625
DP110100112,2011,Closed,480000,506559.0,The University of Melbourne,Prof Mark Rizzacasa; Prof Craig Hutton,0000-0002-7297-1303; 0000-0002-2353-9258
